artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,key_NA,mode_Major,mode_Minor,new_releases_2010,all_playlists,log_in_spotify_playlists,log_in_apple_playlists,log_in_deezer_playlists,log_all_playlists,log_speechiness_%,log_danceability_%
1,1984,1,1,1087,0,351636786.0,90,35,5,0,0,101,72,91,87,14,0,13,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1182,6.992096427415888,4.51085950651685,1.791759469228055,7.075808863978387,1.3862943611198906,4.290459441148391
2,1950,1,1,10585,0,473248298.0,126,108,406,0,0,143,60,86,32,88,0,34,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11117,9.267287652417933,4.844187086458591,6.008813185442595,9.316320695513415,1.9459101490553132,4.110873864173311
1,2022,12,9,827,0,73981293.0,6,18,1,0,0,119,51,51,66,67,0,9,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,834,6.71901315438526,1.9459101490553132,0.6931471805599453,6.727431724850855,3.1780538303479458,3.9512437185814275
2,2022,12,8,1420,4,155653938.0,13,87,17,0,46,78,67,22,59,76,1,15,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1450,7.259116128097101,2.6390573296152584,2.8903717578961645,7.280008252884188,2.833213344056216,4.219507705176107
3,1942,1,1,11940,0,395591396.0,73,79,123,0,0,96,23,19,25,91,0,40,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12136,9.387733135533384,4.30406509320417,4.820281565605037,9.404013917106361,1.3862943611198906,3.1780538303479458
1,1986,1,1,888,0,429504768.0,50,0,6,0,0,180,51,87,58,36,0,18,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,944,6.790097235513905,3.9318256327243257,1.9459101490553132,6.851184927493743,1.6094379124341003,3.9512437185814275
1,1963,11,22,9122,0,242767149.0,121,58,212,0,0,126,34,35,76,39,0,8,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,9455,9.118553976345474,4.804021044733257,5.3612921657094255,9.15440473964588,1.791759469228055,3.5553480614894135
1,2022,12,9,892,0,65362788.0,3,17,2,0,0,150,43,42,44,57,0,15,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,897,6.794586580876499,1.3862943611198906,1.0986122886681098,6.8001700683022,1.9459101490553132,3.784189633918261
1,2022,12,9,989,0,67540165.0,5,9,1,0,0,90,53,47,74,9,0,34,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,995,6.897704943128636,1.791759469228055,0.6931471805599453,6.903747257584598,1.6094379124341003,3.9889840465642745
1,2022,12,9,819,0,62019074.0,14,22,0,0,0,160,72,78,68,28,0,11,12,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,833,6.709304340258298,2.70805020110221,0.0,6.726233402358747,2.5649493574615367,4.290459441148391
2,2017,11,10,2209,0,135723538.0,72,90,141,0,0,114,59,60,94,24,0,10,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2422,7.700747794511798,4.290459441148391,4.955827057601261,7.792761720816526,1.6094379124341003,4.0943445622221
3,1958,1,1,6290,0,295998468.0,89,39,158,0,0,113,73,72,32,77,0,15,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6537,8.74687531957003,4.499809670330265,5.0689042022202315,8.785386587284156,1.791759469228055,4.30406509320417
1,2000,11,7,6952,0,261116938.0,115,53,286,0,0,147,67,69,72,17,0,19,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7353,8.846928500099018,4.7535901911063645,5.659482215759621,8.902999661861218,1.3862943611198906,4.219507705176107
2,2022,11,4,313,2,136689549.0,10,6,7,1,9,100,70,92,59,3,0,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,330,5.749392985908253,2.3978952727983707,2.0794415416798357,5.802118375377063,1.3862943611198906,4.2626798770413155
1,2022,12,2,353,2,135611421.0,2,74,14,0,2,155,49,42,77,3,0,12,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,369,5.869296913133774,1.0986122886681098,2.70805020110221,5.91350300563827,2.302585092994046,3.912023005428146
1,2021,12,3,4094,0,356709897.0,66,96,43,0,0,107,54,41,39,51,0,11,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4203,8.31752199628717,4.204692619390966,3.784189633918261,8.343791731996841,2.833213344056216,4.007333185232471
2,2022,12,2,880,0,110649992.0,3,7,10,0,0,112,80,15,54,9,0,38,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,893,6.78105762593618,1.3862943611198906,2.3978952727983707,6.795705775173514,1.791759469228055,4.394449154672439
1,2022,10,31,573,0,301869854.0,1,0,18,0,24,166,70,57,57,9,20,11,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,592,6.352629396319567,0.6931471805599453,2.9444389791664403,6.385194398997726,2.0794415416798357,4.2626798770413155
1,1959,1,1,3299,0,127027715.0,65,39,41,0,0,107,69,96,36,81,0,8,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3405,8.101677747454572,4.189654742026425,3.7376696182833684,8.133293861222633,1.6094379124341003,4.248495242049359
1,2022,12,9,811,0,57144458.0,6,11,3,0,0,81,47,33,68,24,0,22,38,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,820,6.699500340161678,1.9459101490553132,1.3862943611198906,6.710523109452428,3.6635616461296463,3.871201010907891
1,2022,12,9,899,0,56870689.0,2,14,2,0,0,150,79,77,46,5,0,11,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,903,6.802394763324311,1.0986122886681098,1.0986122886681098,6.806829360392176,2.0794415416798357,4.382026634673881
2,2022,10,21,2415,0,323437194.0,33,57,30,0,11,110,66,19,32,69,0,12,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2478,7.789868559054706,3.5263605246161616,3.4339872044851463,7.8156105320351905,1.6094379124341003,4.204692619390966
1,2022,10,21,2304,0,317726339.0,12,16,14,0,0,108,64,4,40,6,0,10,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2330,7.742835955430749,2.5649493574615367,2.70805020110221,7.754052639035757,1.9459101490553132,4.174387269895637
4,2022,9,28,1003,0,116144341.0,21,0,44,0,0,130,89,48,74,30,0,7,36,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1068,6.911747300251674,3.091042453358316,3.8066624897703196,6.974478911025045,3.6109179126442243,4.499809670330265
1,2022,10,21,2699,0,328207708.0,39,35,22,2,0,164,70,39,56,6,0,9,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2760,7.90100705199242,3.6888794541139363,3.1354942159291497,7.923348211930154,2.0794415416798357,4.2626798770413155
2,2022,5,6,2482,20,608228647.0,27,77,22,2,0,114,80,42,68,2,0,66,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2531,7.817222785508166,3.332204510175204,3.1354942159291497,7.836764783264067,1.6094379124341003,4.394449154672439
2,2005,9,20,2577,0,180577478.0,108,56,30,0,0,93,63,93,88,1,0,12,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2715,7.8547691834991324,4.6913478822291435,3.4339872044851463,7.906915488678587,1.6094379124341003,4.1588830833596715
2,2021,6,25,6821,34,809306935.0,83,58,128,7,0,90,87,51,69,36,0,9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7032,8.82790796297859,4.430816798843313,4.859812404361672,8.858368636308018,2.1972245773362196,4.477336814478207
1,2022,12,8,714,0,49262961.0,0,9,2,0,0,128,45,35,68,78,0,39,8,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,716,6.5722825426940075,0.0,1.0986122886681098,6.57507584059962,2.1972245773362196,3.828641396489095
2,2022,5,6,3185,4,614555082.0,38,64,37,3,36,97,83,47,80,2,0,24,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3260,8.066521490469993,3.6635616461296463,3.6375861597263857,8.089789175789319,2.302585092994046,4.430816798843313
1,1958,1,1,8612,0,245350949.0,120,30,52,0,1,152,69,94,71,79,0,7,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,8784,9.061027968789174,4.795790545596741,3.970291913552122,9.080801000621198,2.1972245773362196,4.248495242049359
1,1957,1,1,4326,0,178660459.0,32,3,65,0,0,175,51,94,34,73,0,10,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4423,8.372629740224884,3.4965075614664802,4.189654742026425,8.39479954320217,1.791759469228055,3.9512437185814275
1,2022,12,9,680,0,51641685.0,2,15,1,0,0,116,61,48,55,67,0,16,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,683,6.523562306149512,1.0986122886681098,0.6931471805599453,6.52795791762255,2.1972245773362196,4.127134385045092
2,2022,12,2,398,0,78139948.0,2,2,6,0,2,80,33,51,59,76,0,44,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,406,5.988961416889864,1.0986122886681098,1.9459101490553132,6.008813185442595,1.9459101490553132,3.5263605246161616
2,2022,8,25,3328,13,322336177.0,39,50,57,3,1,93,63,34,86,26,0,21,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3424,8.110427237575024,3.6888794541139363,4.060443010546419,8.138856750696325,3.6888794541139363,4.1588830833596715
1,2021,8,13,7215,0,1007612429.0,170,12,575,18,0,122,70,42,54,30,0,37,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,7960,8.88405606174246,5.14166355650266,6.3561076606958915,8.982309899088579,1.791759469228055,4.2626798770413155
1,2022,1,7,4440,0,326792833.0,81,77,133,0,0,122,70,91,79,3,0,7,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4654,8.398634855292102,4.406719247264253,4.897839799950911,8.445697189711167,2.3978952727983707,4.2626798770413155
1,2022,1,7,2881,6,391251368.0,13,89,34,0,3,135,70,60,58,4,0,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2928,7.966239776559467,2.6390573296152584,3.5553480614894135,7.982416346827733,1.3862943611198906,4.2626798770413155
3,2022,1,5,2235,0,349585590.0,65,7,70,16,6,109,60,45,47,62,0,31,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2370,7.71244383427499,4.189654742026425,4.2626798770413155,7.771067086065406,1.791759469228055,4.110873864173311
1,2022,1,7,3711,0,339659802.0,49,88,62,0,0,93,65,82,74,27,0,32,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3822,8.21932609390609,3.912023005428146,4.143134726391533,8.248790733696413,1.791759469228055,4.189654742026425
2,2021,8,20,12403,0,674772936.0,183,63,465,0,11,125,85,64,81,2,5,7,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,13051,9.42577428022034,5.214935757608986,6.144185634125646,9.47669665771321,2.302585092994046,4.454347296253507
7,2021,11,19,2785,0,432719968.0,95,89,44,0,0,206,58,83,45,36,0,11,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2924,7.932362154339751,4.564348191467836,3.8066624897703196,7.981049759665957,2.1972245773362196,4.07753744390572
1,2021,6,24,14114,17,1309887447.0,252,109,965,20,0,130,76,44,77,1,0,13,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,15331,9.55499334068759,5.53338948872752,6.873163834212518,9.637697426500445,1.3862943611198906,4.343805421853684
1,2022,1,7,1915,0,119238316.0,7,47,15,0,0,121,80,62,51,2,0,9,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1937,7.557994958530806,2.0794415416798357,2.772588722239781,7.569411792450712,2.1972245773362196,4.394449154672439
1,2022,1,7,2297,0,116903579.0,11,29,14,0,0,123,74,35,73,0,0,21,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2322,7.739794458408701,2.4849066497880004,2.70805020110221,7.750614732770409,1.791759469228055,4.31748811353631
1,2017,6,23,4375,0,888046992.0,24,0,396,0,0,122,67,50,67,15,0,30,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,4795,8.383890344101816,3.2188758248682006,5.983936280687191,8.475537516147405,1.6094379124341003,4.219507705176107
1,2022,1,7,2800,0,200660871.0,18,77,61,0,1,143,53,50,79,0,0,8,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2879,7.937731775260109,2.9444389791664403,4.127134385045092,7.965545573129992,1.3862943611198906,3.9889840465642745
1,2021,8,6,2597,0,130655803.0,17,80,38,0,0,121,70,35,77,1,0,26,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2652,7.862497197230545,2.8903717578961645,3.6635616461296463,7.88344635413774,1.6094379124341003,4.2626798770413155
1,2021,5,14,15563,6,1887039593.0,259,55,461,1,0,166,56,68,66,28,0,11,18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,16283,9.652715834104445,5.560681631015528,6.135564891081739,9.69793830962287,2.9444389791664403,4.04305126783455
3,2022,1,7,1420,0,88103848.0,7,18,7,0,0,135,41,27,64,36,0,60,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1434,7.259116128097101,2.0794415416798357,2.0794415416798357,7.268920128193722,1.3862943611198906,3.7376696182833684
1,2022,1,7,1292,0,101114984.0,3,18,14,0,0,87,49,49,59,44,0,35,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1309,7.164720378771857,1.3862943611198906,2.70805020110221,7.177782416195197,3.091042453358316,3.912023005428146
2,2021,4,9,15867,0,1575467011.0,382,65,497,0,12,111,77,74,66,30,0,13,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,16746,9.672059781634221,5.948034989180646,6.210600077024653,9.725974416734479,1.3862943611198906,4.356708826689592
2,2022,1,7,1178,0,91656026.0,9,10,9,0,0,110,75,85,84,10,0,31,19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1196,7.072421900537371,2.302585092994046,2.302585092994046,7.087573705557973,2.995732273553991,4.330733340286331
1,2021,6,11,6672,0,1042568408.0,125,36,150,0,0,130,66,19,61,30,0,9,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,6947,8.805824812903607,4.836281906951478,5.017279836814924,8.846209127360996,2.0794415416798357,4.204692619390966
1,2020,9,18,12329,0,1735441776.0,275,19,738,0,0,179,61,76,51,30,0,38,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,13342,9.41979059615839,5.62040086571715,6.6052979209482015,9.49874718174242,2.772588722239781,4.127134385045092
1,2019,7,26,5669,2,726837877.0,74,0,262,14,0,93,74,53,73,61,0,13,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6005,8.642944396721798,4.31748811353631,5.572154032177765,8.700514248543275,1.6094379124341003,4.31748811353631
1,2022,1,7,811,0,53933526.0,1,8,6,0,0,78,27,10,49,62,0,49,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,818,6.699500340161678,0.6931471805599453,1.9459101490553132,6.70808408385307,1.791759469228055,3.332204510175204
1,2021,11,19,1756,0,267758538.0,38,48,20,0,0,180,65,37,58,2,0,4,31,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1814,7.471363088187097,3.6635616461296463,3.044522437723423,7.503840746698951,3.4657359027997265,4.189654742026425
1,2022,1,7,1014,0,74601456.0,1,17,11,0,0,86,28,13,41,50,0,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1026,6.922643891475888,0.6931471805599453,2.4849066497880004,6.934397209928558,1.3862943611198906,3.367295829986474
1,2021,9,17,7963,0,920797189.0,173,7,298,0,4,88,74,55,85,1,0,5,22,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,8434,8.982686665184087,5.159055299214529,5.700443573390687,9.040144994980068,3.1354942159291497,4.31748811353631
2,2021,11,5,4771,0,539595276.0,68,18,75,0,1,97,68,72,78,4,0,7,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4914,8.470520783217808,4.23410650459726,4.330733340286331,8.500047032581268,1.791759469228055,4.23410650459726
1,2017,12,8,8559,0,1367810478.0,183,64,964,9,75,134,71,59,80,13,0,36,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,9706,9.054855469135788,5.214935757608986,6.872128101338986,9.180602553712227,1.791759469228055,4.276666119016055
2,2020,9,21,3221,2,578207856.0,67,13,139,0,40,116,75,36,76,12,0,10,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3427,8.07775756373692,4.219507705176107,4.941642422609304,8.13973227971767,2.3978952727983707,4.330733340286331
3,2021,10,5,3423,26,775542072.0,61,65,53,6,0,170,64,14,70,9,0,9,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3537,8.138564737261632,4.127134385045092,3.9889840465642745,8.17131687471973,2.1972245773362196,4.174387269895637
1,2021,9,10,2566,13,863625566.0,44,109,131,0,0,140,83,40,55,16,0,14,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2741,7.8504931808711405,3.8066624897703196,4.882801922586371,7.91644286012226,3.1780538303479458,4.430816798843313
2,2021,11,4,9151,6,656013912.0,240,107,268,0,5,118,75,46,76,3,0,9,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,9659,9.12172771361958,5.484796933490655,5.594711379601839,9.175748927206564,1.6094379124341003,4.330733340286331
1,2021,7,30,8476,0,1056760045.0,138,133,283,0,0,65,31,31,24,76,0,14,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,8897,9.045111892608405,4.9344739331306915,5.648974238161206,9.093581811365986,1.6094379124341003,3.4657359027997265
2,2021,10,22,7495,17,611994237.0,114,172,284,2,0,120,56,16,67,0,0,11,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,7893,8.922124823918258,4.74493212836325,5.652489180268651,8.973858256222792,1.6094379124341003,4.04305126783455
2,2021,5,21,5257,6,1230855859.0,85,43,134,0,0,176,29,12,33,68,0,12,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,5476,8.567506005289827,4.454347296253507,4.90527477843843,8.608312784783722,1.791759469228055,3.4011973816621555
1,2021,9,10,1795,0,582981380.0,34,23,118,0,0,180,59,69,61,84,0,46,36,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1947,7.493317248862145,3.5553480614894135,4.77912349311153,7.5745584842024805,3.6109179126442243,4.0943445622221
1,2021,1,8,12685,3,1858144199.0,185,61,485,0,0,144,59,21,43,76,0,10,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13355,9.448254302193842,5.225746673713202,6.186208623900494,9.499721001063545,2.0794415416798357,4.0943445622221
3,2021,11,30,648,1,240684449.0,14,3,81,0,0,133,82,52,61,38,0,14,27,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,743,6.47543271670409,2.70805020110221,4.406719247264253,6.612041034833092,3.332204510175204,4.418840607796598
1,2021,11,12,4635,5,583687007.0,50,49,30,1,2,93,63,21,52,28,0,9,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4715,8.441607204459642,3.9318256327243257,3.4339872044851463,8.458716261657262,1.3862943611198906,4.1588830833596715
1,2022,1,7,1184,0,63803529.0,1,5,6,0,0,122,77,25,62,34,0,23,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1191,7.077498053569231,0.6931471805599453,1.9459101490553132,7.083387847625295,1.3862943611198906,4.356708826689592
1,2021,11,19,4431,0,466214729.0,105,7,199,0,0,88,53,55,73,9,0,3,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4735,8.39660622842712,4.663439094112067,5.298317366548036,8.462948176563842,1.791759469228055,3.9889840465642745
4,2022,1,5,759,3,236940480.0,32,0,12,0,0,170,70,61,44,40,0,37,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,803,6.633318433280377,3.4965075614664802,2.5649493574615367,6.6895992691789665,1.6094379124341003,4.2626798770413155
1,2022,1,7,733,0,41924466.0,0,2,2,0,0,94,46,55,50,71,0,10,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,735,6.598509028614515,0.0,1.0986122886681098,6.601230118728877,2.4849066497880004,3.8501476017100584
1,2021,11,18,2795,0,225259194.0,45,0,107,0,0,170,65,46,47,12,0,13,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,2947,7.935945103353701,3.828641396489095,4.68213122712422,7.988882253309227,2.833213344056216,4.189654742026425
3,2021,10,27,2780,2,393230256.0,54,21,57,1,0,90,79,79,70,57,0,66,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2891,7.930565854233965,4.007333185232471,4.060443010546419,7.969703583278656,2.1972245773362196,4.382026634673881
1,2021,12,1,1950,0,287201015.0,56,8,104,0,10,78,40,7,29,62,0,9,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2110,7.576097340623111,4.04305126783455,4.653960350157523,7.65491704784832,1.3862943611198906,3.713572066704308
1,2018,3,9,3947,12,599770206.0,33,102,93,0,30,94,57,36,58,5,0,15,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,4073,8.280964400553373,3.5263605246161616,4.543294782270004,8.31238059678675,1.3862943611198906,4.060443010546419
1,2021,10,30,2551,0,342779426.0,52,15,35,0,1,73,83,11,41,0,0,36,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2638,7.844632644464681,3.970291913552122,3.58351893845611,7.878155336503324,2.70805020110221,4.430816798843313
2,2021,8,3,5375,10,673801126.0,138,24,133,0,1,176,73,79,86,42,0,7,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5646,8.589699882202986,4.9344739331306915,4.897839799950911,8.638879709672837,2.9444389791664403,4.30406509320417
1,2020,11,2,11975,8,1168642797.0,188,75,268,6,16,128,81,57,63,40,1,10,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12431,9.390659926099465,5.241747015059643,5.594711379601839,9.428029072607428,1.6094379124341003,4.406719247264253
3,2019,8,30,2696,0,540539717.0,42,2,57,0,0,120,58,44,60,44,9,5,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2795,7.89989532313973,3.7612001156935624,4.060443010546419,7.935945103353701,1.9459101490553132,4.07753744390572
3,2021,11,5,4963,0,383550148.0,63,40,76,0,0,82,63,85,62,6,0,35,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,5102,8.509967146324497,4.1588830833596715,4.343805421853684,8.537583881063972,1.6094379124341003,4.1588830833596715
3,2020,3,13,6734,0,530511203.0,47,14,90,0,1,95,77,40,47,2,0,9,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,6871,8.815073088844464,3.871201010907891,4.51085950651685,8.835210463664092,1.3862943611198906,4.356708826689592
1,2022,1,7,715,0,37307967.0,0,1,2,0,0,118,44,52,94,11,0,4,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,717,6.573680166960646,0.0,1.0986122886681098,6.576469569048224,3.4011973816621555,3.8066624897703196
1,2021,10,22,3047,9,510876816.0,77,31,85,5,28,123,75,93,86,8,0,14,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3209,8.022240916806537,4.356708826689592,4.454347296253507,8.07402621612406,1.3862943611198906,4.330733340286331
3,2021,3,19,14140,0,1445941661.0,231,52,612,6,0,90,63,49,68,38,0,42,18,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,14983,9.556833658307777,5.44673737166631,6.418364935936212,9.614738244123924,2.9444389791664403,4.1588830833596715
2,2020,10,30,11215,21,1763363713.0,189,166,525,9,25,110,73,14,57,40,0,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,11929,9.325096609274372,5.247024072160486,6.26530121273771,9.386811515091962,1.791759469228055,4.30406509320417
2,2021,12,29,1678,12,374191487.0,20,4,15,1,3,96,66,76,82,47,0,10,32,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1713,7.425953657077541,3.044522437723423,2.772588722239781,7.446585099157725,3.4965075614664802,4.204692619390966
1,2022,1,9,2035,0,108809090.0,41,122,394,0,2,88,56,58,55,35,0,23,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2470,7.618742377670413,3.7376696182833684,5.978885764901122,7.81237820598861,2.4849066497880004,4.04305126783455
3,2021,9,8,2780,2,436695353.0,86,76,59,0,16,98,73,60,85,17,0,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2925,7.930565854233965,4.465908118654584,4.0943445622221,7.98139158158007,1.791759469228055,4.30406509320417
3,2021,9,24,4091,0,421040617.0,105,2,73,13,1,110,72,67,68,0,0,14,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4269,8.316789127071518,4.663439094112067,4.30406509320417,8.35936910622267,1.6094379124341003,4.290459441148391
1,2020,7,17,2868,0,501541661.0,43,15,116,0,0,80,70,57,49,19,0,12,8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3027,7.9617188159813645,3.784189633918261,4.762173934797756,8.01565761455734,2.1972245773362196,4.2626798770413155
3,2021,9,16,3643,0,354065229.0,69,3,70,0,3,110,86,31,53,43,0,11,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3782,8.200837258379849,4.248495242049359,4.2626798770413155,8.23827262463303,1.9459101490553132,4.465908118654584
1,2021,5,21,4779,6,1143647827.0,180,135,223,0,5,110,79,70,36,0,0,6,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5182,8.472195825485501,5.198497031265826,5.4116460518550396,8.553139318189707,2.4849066497880004,4.382026634673881
3,2022,1,7,3517,0,311395144.0,54,28,43,0,0,78,77,49,42,1,1,13,19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3614,8.165647925297504,4.007333185232471,3.784189633918261,8.192847134592865,2.995732273553991,4.356708826689592
2,2021,6,24,5073,0,672656250.0,83,9,100,0,4,129,83,44,62,2,0,8,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,5256,8.531884740159228,4.430816798843313,4.61512051684126,8.567315800819449,1.9459101490553132,4.430816798843313
1,2021,4,1,7545,4,1256880657.0,117,39,141,0,46,181,44,22,60,61,0,42,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7803,8.928772900524256,4.770684624465665,4.955827057601261,8.962391701743002,2.302585092994046,3.8066624897703196
1,2020,8,21,8528,5,1692897992.0,239,163,583,0,0,114,75,74,77,1,0,9,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9350,9.05122740031911,5.480638923341991,6.369900982828227,9.143238568435446,2.3978952727983707,4.330733340286331
1,2021,11,5,2979,0,245095641.0,44,0,159,0,0,144,74,39,65,5,1,11,35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3182,7.9996785794994505,3.8066624897703196,5.075173815233827,8.065579427282092,3.58351893845611,4.31748811353631
2,2019,1,11,7731,2,686734357.0,110,145,447,0,46,101,66,18,68,9,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,8288,8.953122840328222,4.709530201312334,6.104793232414985,9.022684613591526,1.6094379124341003,4.204692619390966
2,2021,10,21,1057,0,261414174.0,17,5,21,0,0,84,67,78,63,29,0,12,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1095,6.964135612418245,2.8903717578961645,3.091042453358316,6.999422467507961,1.791759469228055,4.219507705176107
3,2021,7,8,3272,19,610045621.0,101,34,70,1,2,154,66,63,69,21,0,11,7,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3443,8.09346227450118,4.624972813284271,4.2626798770413155,8.144388865547622,2.0794415416798357,4.204692619390966
